username,age,profile_description,date,review_content,usage_period,purchase_point,recommend,rating_count,jenis_produk
putridarmawan,19 - 24,"Normal, Medium, Neutral",2024-07-06,cerita aku menggunakan produk azarine aku menggunakan produk ini awalnya hanya ikut ikut temen temen ten aku pake inii pada bagustpii aku kurang cocok menggunakan produk inii😭 aku hanya abis 1 botol karena muka aku makin oily saat memakai sunscreen ini,1 month - 3 months,Shopee,putridarmawan recommends this product!,3,Azarine Hydramax C Sunscreen Serum
lazhimah,25 - 29,"Combination, Medium Light, Neutral",2024-07-06,"Sunscreen andalan SPF 50, ringan di kulit (lightweight) teksturnya beneran auto langsung suka, cepat menyerap dan ngga lengket sama sekali. Produk lokal yang bisa jadi pilihan di kala galau cari sunscreen. Kadang juga pakai yang hijau sih sesuai selera",6 months - 1 year,Shopee,lazhimah recommends this product!,5,Azarine Hydramax C Sunscreen Serum
navylalia,19 - 24,"Normal, Medium, Neutral",2024-07-06,Pakai ini sunscreen udah dari awal banget dia launching. cocok di kulit aku sampe kemana mana selalu ada di tas. Buat reaplay juga oke. Jadi texturenya dia itu kayak air cepet banget meresap saat di apply. Untuk kulit aku yang normal dry ini jadi lebih lembab saat pakai sunscreen ini. Untuk harganya terjangkaj banget buat sebagai anak kos ini.,6 months - 1 year,Shopee,navylalia recommends this product!,5,Azarine Hydramax C Sunscreen Serum
cherry_48,25 - 29,"Combination, Medium, Warm",2024-07-06,"Udah ga keitung lagi repurchase produk ini berapa kali karena emang se cinta itu sama azarine hydramax-C sunscreen. Salah satu sunscreen paling nyaman dipakai, mudah di blend dan ga peeling saat di timpa make up dan pastinya ga bikin pedih di mata",More than 1 year,Brand Website,cherry_48 recommends this product!,5,Azarine Hydramax C Sunscreen Serum
dininraml,19 - 24,"Dry, Medium, Neutral",2024-07-06,"Sunscreen nya azarine memang terdebest. Bentuknya lotion, pas dipake gak lengket dan cepet kering. Dulu paling gak suka kalo disuruh pake sunscreen karena lengket pliket. Ss ini cocok buat kaum yg gasuka pake sunscreen. Plus yg hydramax melembabkan apalagi yg kulitnya kering",More than 1 year,Shopee,dininraml recommends this product!,5,Azarine Hydramax C Sunscreen Serum
misakibee,19 - 24,"Combination, Light, Cool",2024-07-05,"Pernah coba sunscreen lain, tapi yang paling cocok ini. Ga buat mukaku kering, ga nimbulin jerawat, cepat meresap, gaada bau yang aneh, teksturnya juga suka banget, plus sesuai klaim sedikit mencerahkan. Minusnya mungkin isinya agak sedikit, tapi dengan harga yang affordable, bisa dimengerti.",More than 1 year,Guardian,misakibee recommends this product!,5,Azarine Hydramax C Sunscreen Serum
Dhillaputri14,18 and Under,"Oily, Medium Dark, Warm",2024-07-05,Awalnya ga terlalu berekspektasi besarr tapii ternyata sebagus itu. Ga lengket di kulit kombinasiku. Kayaknya bakal beralih nih dari hydrashoote spf 45 hihi. Harganyaa juga masih ramab dikantong mahasiswa dan kemasannya cukup travelfriendly,1 week - 1 month,Shopee,Dhillaputri14 recommends this product!,4,Azarine Hydramax C Sunscreen Serum
zahrasha,30 - 34,"Dry, Medium, Warm",2024-07-05,"Satu2nya Sunscreen yg udah di repurchase 3x.enak ringan, nggak ada peeling & nggak bikin whitecast. Di aku nggak sampai mencerahkan, tapi di temenku bisa mencerahkan bekas luka bakar matahari nya. Carinya juga gampang di toko offline/online",6 months - 1 year,Shopee,zahrasha recommends this product!,5,Azarine Hydramax C Sunscreen Serum
khiyara,19 - 24,"Combination, Medium Light, Neutral",2024-07-05,"Mudah meresap, no white case melembabkan, kandungan vit c nya lumayan mencerahkan, udah gitu spf 50 lagi jadi gak bikin belang walaupun beraktivitas diluar ruangan, cocok untuk tipe kulit kering, love azarine, makasih sudah menciptakan produk ini",More than 1 year,Tiktok Shop,khiyara recommends this product!,5,Azarine Hydramax C Sunscreen Serum
Sapphirea,18 and Under,"Combination, Medium Light, Neutral",2024-07-04,"ini bagus bangett, suka teksturnyaaa ringannnn suka banget, minusnya kalo lagi panas-panasan terus keringetan tuh sunscreennya kayak meleleh bikin mata perih, kadang mata aku sampe ngeluarin air mata😭 aku udah repurchase berkali-kali karna emang bagus diaa, nyaman banget buat dipakai sehari² rasanya terlalu nyaman apalagi kalo kalian cuma lagi berkegiatan di dalam ruangan (ga yang panas-panasan) ga berat dan ga bikin gerah, pokoknya ini jadi salah satu sunscreen favorite akuu dari segi kualitas, isi, dan harga💕",3 months - 6 months,Watson,Sapphirea recommends this product!,4,Azarine Hydramax C Sunscreen Serum
Nemesis,18 and Under,"Normal, Medium, Warm",2024-07-03,"tekturnya gel yang agak kental, awalnya beli ini karna tertarik sama efek brighteningnya tapi untuk pemakaian sehari hari nggak ada perbedaan signifikan, dan kerasa agak berat diwajah tapi masih nyaman dipakai, di aku lebih cocok yang varian hydrasoothe",1 week - 1 month,Shopee,Nemesis recommends this product!,3,Azarine Hydramax C Sunscreen Serum
gunawanzhy,25 - 29,"Combination, Medium, Neutral",2024-07-02,Sunscreen azarine emang bagus sih tpi utk yg ini ga sesuai klaim nya. Efek bright nya ga ada dan better ss yang ijo di aku gatau ya kerasanya agak aneh varian yg ss ini. Overall bagus kok cepet meresap tekstur nya lembut dan dipake nya jg nyaman..,1 month - 3 months,Shopee,gunawanzhy recommends this product!,4,Azarine Hydramax C Sunscreen Serum
Salmahamalna,25 - 29,"Dry, Medium, Warm",2024-07-01,"Ga pernah bosen buat review sunscreen ini karena seeeecocok itu. Beberapa waktu kemaren aku sempet jerawat gede gede dan ga sembuh-sembuh karena nyoba varian lain yg spfnya lebih rendah. Ternyata baru tau kalo aku alergi sama skincare yg ada kandungan centella aciatica. Begitu juga sinar UV se jahat itu buat kulit yaaahhSetelah balik ke varian ini (dan tentunya dibarengi double cleansing dan exfoliating) jerawatku berkurang banget, bonusnya mukaku jadi lebih cerah dan lembab.",More than 1 year,Traditional Market,Salmahamalna recommends this product!,5,Azarine Hydramax C Sunscreen Serum
madkied,18 and Under,"Combination, Medium Light, Cool",2024-06-30,"Udah beberapa kali repurchase ini, tapi lebih suka temennya yang Hydrasoothe ^__^ texturenya creamy gel yang agak thick gitu (mirip mayonaise hahaha) setelah di apply lumayan berat di muka tapi setelah meresap jadi ringan, no whitecast dan jadi lembab setelah pake",3 months - 6 months,Official Brand Store,madkied recommends this product!,4,Azarine Hydramax C Sunscreen Serum
fris_frisca27,25 - 29,"Oily, Medium Light, Cool",2024-06-29,"Udah repurchase 4x sunscreen ini, karena emang sebagus itu ❤️❤️❤️ teksturnya ringan dan ga bikin kusem di kulitku yang oily, at least kulit kerasa lembab bgt tapi ga lengket, dan bonusnyaa bekas jerawat memudar. 🤩🤩🤩 Worth it to buy bgt . Nyesel banget kenapa ga dari dulu ketemu sama sunscreen ini",6 months - 1 year,Shopee,fris_frisca27 recommends this product!,5,Azarine Hydramax C Sunscreen Serum
madnight,18 and Under,"Combination, Light, Neutral",2024-06-26,"salah satu suncreen favoritku 🤧🫶🏻 klaimnya emang buat dry skin, tapi di kulitku yg combination ini masih okee. gak perlu effort lebih juga buat ngeblend, enak bgt diblend. finishnya glowy, kaya kulit sehat. mantul banget kalau dipake setelah serum vitamin C, kulit bakal keliatan cerah dan gak kusam 😍",6 months - 1 year,Guardian,madnight recommends this product!,5,Azarine Hydramax C Sunscreen Serum
elviagrd,25 - 29,"Dry, Light, Neutral",2024-06-23,"Baru ngabisin 1 tube krn enak juga! Lebih murah dan spt biasa, no white cast, gampang di blend dan gampang nyerap, ga buat lengkett dan ok bgt ditimpa sama make up, sering promooo juga kadang cmn jd 30k, duh pokoknya recommended bgttt apalagi buat remaja",1 month - 3 months,Shopee,elviagrd recommends this product!,5,Azarine Hydramax C Sunscreen Serum
Shellaavida,25 - 29,"Combination, Medium Light, Neutral",2024-06-22,"Awalnya penasaran aja soalnya sempet booming brand azarine ini, aku pilih yg spf 50 karena matahari di jkt gilaaa terik banget. Pas awal pake kok langsung suka sama texturenya yg ringan dan cepet meresap ditambah kalau pake sunscreen ini gak perlu mois lagi karena dia udh ngasih kelembaban yg aku butuhin. Menurut aku untuk ukuran segini dengan harga under 100 wort to buy yaa. Aku udh repurchase beberapa kali dan sepertinya tidak akan ganti sunscreen.",6 months - 1 year,Watson,Shellaavida recommends this product!,5,Azarine Hydramax C Sunscreen Serum
maulannisa,19 - 24,"Combination, Light, Cool",2024-06-21,"Awalnya sih aku underestimate sama product ini dan baru coba karena pacarku pake aja dan ternyata worth the hype and price!! huhu. Padahal sebelumnya udah setia banget sama Emina Sun Battle yang aku pake dari SMA sampai udah kerja skrg. Kalo dibandingin sama Emina sihh Azarine lebih ringan dan ngga bikin pedih di mata ajaa, tapi untuk isi lebih awet Emina. Will consider to buy this again, secara aku tipe yang mending pake sunscreen murah tapi bisa pakai banyak-banyak buat full protection :)",1 month - 3 months,Lazada,maulannisa recommends this product!,5,Azarine Hydramax C Sunscreen Serum
mndaaa1211,18 and Under,"Combination, Medium, Neutral",2024-06-18,Sunscreen hydramax ini baguss banget awalnya aku ragu buat beli sunscreen ini tapi pas awal-awal aku coba baguss bangett nampoll pokoknya suka banget sama tekstur nya yang ringan dikulit aku next sii bakal cobain lagii😍😍,Less than 1 week,Tiktok,mndaaa1211 recommends this product!,5,Azarine Hydramax C Sunscreen Serum
Leehaya,19 - 24,"Combination, Medium, Cool",2024-06-16,"First Sc yang aku pake dari azarin itu yang ini!!! kandungannya itu emang bagus sih, tapi aga kurang cocok menurut aku kalau suka aktivitas outdoor apalagi suka olahraga di bawah terik matahari langsung. karena jadi cepet kusam aja gtu harus touch up terus kalau seharian diluar. akhirnya temen aku recomend yang SPF nya dibawah 50 biar ga terlalu strong katanya:) buat remaja sangat rekomendd banget dari akuu",More than 1 year,Shopee,Leehaya recommends this product!,4,Azarine Hydramax C Sunscreen Serum
wulanres,25 - 29,"Combination, Medium, Neutral",2024-06-14,"Ini sunscreen cocok banget buat yg punya kulit kering karna melembabkan banget di kulitku tapi gak yg berlebihan di kulit normalku , sunscreen ringan memang jatuh ke azarine dari awal kenal sudah jatuh cinta , teksturmya gak jauh dari yg tosca , mudah di ratain dan gak ada whitecast jga",1 week - 1 month,Watson,wulanres recommends this product!,4,Azarine Hydramax C Sunscreen Serum
auca,18 and Under,"Dry, Medium Light, Neutral",2024-06-12,"ini sebenarnya suncreen bagus buat dry skin, karena melembabkan, tapiii bikin kusam di muka ku :(bikin glowing sih pas after use, trus bikin gerah di muka pas di pake, untuk di timpa makeup masih bagus, no whitecast, no tone up, mudah di blend",1 month - 3 months,Shopee,auca doesn't recommend this product!,3,Azarine Hydramax C Sunscreen Serum
Suci_an,25 - 29,"Normal, Medium, Neutral",2024-06-10,"Suka bgt pakae varian Azarine yg hydrmax-C ini, karna tentu saja ada kandungan Vit.C nya sebagai anti oksidan, dan udah ada kandungan pelembabnya.Untuk teksturnya gel, gampang di blend, cepet menyerap. Sunscreen yang bakalan aku repurchase karna harganya yg affordable. Sukaaaa bgt sih",3 months - 6 months,Shopee,Suci_an recommends this product!,5,Azarine Hydramax C Sunscreen Serum
spacetoon,19 - 24,"Combination, Medium Dark, Warm",2024-06-08,"sunscreen azarine yg satu ini ringan banget sih, dia bukan yang bikin muka keliatan kusam. dipakenya juga super duper ringan parah kaya ga pake sunscreen. recomended banget buat yang ga suka sunscreen berat, cinta banget sama produknya 🫰",More than 1 year,Shopee,spacetoon recommends this product!,5,Azarine Hydramax C Sunscreen Serum
shafasalsabila98,19 - 24,"Normal, Medium Light, Warm",2024-06-08,Sunscreen on budget kecintaan semua orang!! Teksturnya light bgt walaupun untuk dry skin. Ada efek brightening jadi habis pakai ini ga bikin muka kusam. Glowing bgt!! Aku suka pake sunscreen ini kalau lagi gamau pakai makeup. Super loveee!!,3 months - 6 months,Shopee,shafasalsabila98 recommends this product!,5,Azarine Hydramax C Sunscreen Serum
novitadwils,19 - 24,"Combination, Medium, Neutral",2024-06-08,Suka bgt pake yg ini karena langsung glowing dan sehat aja. teksturnya light ringan . kalau buat aktifitas diluar harus sering reapplay tapi. so far ga buat whitecast dan lengket dan ringan . cocok buat remaja. Bentuknya travel friendly🥰🥰,1 month - 3 months,Shopee,novitadwils recommends this product!,5,Azarine Hydramax C Sunscreen Serum
amalaaudinac,25 - 29,"Dry, Medium, Neutral",2024-06-08,Sunscreen yang cocok buat kulit kering. Makeup tetep nempel meski pake makeup. Gabikin kusem juga setelah apply sunscreen ini. Rekomen sih produknya buat kulit kering dan yang penting gabikin white case sama sekali waktu di apply rekomen deh,6 months - 1 year,Shopee,amalaaudinac recommends this product!,5,Azarine Hydramax C Sunscreen Serum
dvamnd,19 - 24,"Normal, Medium, Neutral",2024-06-07,"Buat yang lagi cari mari merapat ke azarine ini,ini sucreen yg ter the best aku selama pake sunscreen gak lengket gk cepet nyeresapnya gk ninggalin white case jg terus dia jg melembabkan jd gk perlu pakai pelembab lagi dehh, cuman sayang isinya terlalu dikitt",1 month - 3 months,Shopee,dvamnd recommends this product!,5,Azarine Hydramax C Sunscreen Serum
nafatanskin,18 and Under,",18 and Under",2024-06-07,"menyatu dikulit tidak bikin abu' ga lengket jugaa ringan bangett dikulit dan bikin kulit menjadi cerah dan glowing dan tidak membuat kulit ngelupas atau pun gradakan,cocok banget dikulitt tanskin pokonya jatuh cinta banget sama produk azarine",1 week - 1 month,Shopee,nafatanskin recommends this product!,5,Azarine Hydramax C Sunscreen Serum
kkikii,18 and Under,"Normal, Dark, Neutral",2024-06-07,"sunscreen kebanggaan aku! teksturnya creamy, di apply ke muka lembut, udah repurchase beberapa kali, dan whitecast nya dikit si di aku dan ga bikin buluk, cuma emang harus di apply beberapaa kali lagi kalo dirasa muka udah berminyak, lumayan worth it",1 month - 3 months,Shopee,kkikii recommends this product!,5,Azarine Hydramax C Sunscreen Serum
SyifaKamila12,19 - 24,"Combination, Medium, Neutral",2024-06-06,"udah pakai sunscreen ini dan bagusss banget. dia teksturnya ringan, gak ngeganggu buat aktivitas krna cepat meresapnya. teruss aku juga suka soalnya ini ada kandungan vit c gituu. aku pake tiap hariiii dan gak ada nimbulin efek negative di kulit aku🩷🩷🩷",1 month - 3 months,Shopee,SyifaKamila12 recommends this product!,5,Azarine Hydramax C Sunscreen Serum
04Kiky,25 - 29,"Combination, Medium Light, Neutral",2024-06-02,"Sunscreen ini berwarna putih namun seperti ada hint blue nya?? I am not sure, tapi sepenglihatannya seperti itu terlebih di tempat yang terang. Produk sunscreen satu ini mudah diaplikasikan atau diratakan di kulit wajah dan cepat meresap. Oleh karena itu produk satu ini nyaman untuk digunakan sehari-hari.",1 month - 3 months,Shopee,04Kiky recommends this product!,4,Azarine Hydramax C Sunscreen Serum
Kakapikaaaa,19 - 24,"Combination, Medium Light, Neutral",2024-05-27,"Awalnya ragu nyoba krna ada vit c nya, aku suka iritasi klo pake yg ada vit c nya, TAPI YANG INI ENGGA! gak bikin iritasi, lembap bgt sumpah muka tu trus krna ada vit c nya mukaku berasa cerahan gtu, tp minusnya cepet abis krna isinya dikit(( overall good sukak koo!!!♡♡♡",3 months - 6 months,Shopee,Kakapikaaaa recommends this product!,5,Azarine Hydramax C Sunscreen Serum
ayuups,25 - 29,"Combination, Medium, Warm",2024-05-19,"Sunscreen ini ringan, gampang menyerap dimukaku mungkin karena teksturnya yang cukup ringan. Spfnya 50 ngebuat aku cukup pede kalau siang siang kena panas dan harganya mursida bangettttt hehe suka sama sunscreen ini tapi mau coba varian azarine yang lain 😁",1 month - 3 months,Watson,ayuups recommends this product!,5,Azarine Hydramax C Sunscreen Serum
nitaf,25 - 29,"Combination, Medium Light, Neutral",2024-05-18,"Lupa ngecek kemasannya, ternyata ini tipikal sunscreen yang moisturizing banget. Nggak rekomen buat yang gampang keringetan atau lagi buru-buru, karena nyerapnya lumayan lama. Tapi buat ngakalinnya biasanya abis 10 menit setelah pengaplikasian, langsung aku timpa setting spray, biar kulit nggak terlalu lengket buat base make up-nya. Selama beneran nunggu nge-setnya nggak bakal piling atau bikin perih undereye sih.",1 week - 1 month,Shopee,nitaf doesn't recommend this product!,3,Azarine Hydramax C Sunscreen Serum
minty,19 - 24,"Oily, Light, Cool",2024-05-18,"Ini sunscreen emang lebih cocok buat dry skin karena dia hydrating banget dan teksturnya ga se matte seperti yg warna ijo tapi menurutku ini cocok buat dipakai di pagi hari tinggal skip moist aja! Dan aku juga suka karena dia apply blend nya gampang jadi sat set, dipake sebelum berangkat kerja",3 months - 6 months,Shopee,minty recommends this product!,4,Azarine Hydramax C Sunscreen Serum
adelyanp,19 - 24,"Oily, Medium Light, Warm",2024-05-13,"Lightweight and absorbs quickly, leaving a dewy finish that doesn't feel greasy. Big bonus: no white cast! My skin feels hydrated throughout the day, and I appreciate the added protection from blue light and pollution. While the bottle is a bit on the small side, it's become a daily essential for keeping my skin shielded and glowy.",3 months - 6 months,Shopee,adelyanp recommends this product!,4,Azarine Hydramax C Sunscreen Serum
